Plot Title: T1B,,,,,,,
#,"Date Time, GMT-04:00","Temp, °C (LGR S/N: 20548756, SEN S/N: 20548756, LBL: T1B)",Coupler Detached (LGR S/N: 20548756),Coupler Attached (LGR S/N: 20548756),Host Connected (LGR S/N: 20548756),Stopped (LGR S/N: 20548756),End Of File (LGR S/N: 20548756)
1917,6/24/24 13:08,13.558,,,,,
1918,6/24/24 13:23,13.076,,,,,
1919,6/24/24 13:38,12.401,,,,,
1920,6/24/24 13:53,11.916,,,,,
1921,6/24/24 14:08,11.334,,,,,
1922,6/24/24 14:23,10.846,,,,,
1923,6/24/24 14:38,10.357,,,,,
1924,6/24/24 14:53,9.768,,,,,
1925,6/24/24 15:08,9.275,,,,,
1926,6/24/24 15:23,8.68,,,,,
1927,6/24/24 15:38,8.082,,,,,
1928,6/24/24 15:53,7.481,,,,,
1929,6/24/24 16:08,7.079,,,,,
1930,6/24/24 16:23,6.775,,,,,
1931,6/24/24 16:38,6.471,,,,,
1932,6/24/24 16:53,6.166,,,,,
1933,6/24/24 17:08,5.962,,,,,
1934,6/24/24 17:23,5.655,,,,,
1935,6/24/24 17:38,5.347,,,,,
1936,6/24/24 17:53,5.037,,,,,
1937,6/24/24 18:08,4.831,,,,,
1938,6/24/24 18:23,4.519,,,,,
1939,6/24/24 18:38,4.311,,,,,
1940,6/24/24 18:53,4.102,,,,,
1941,6/24/24 19:08,3.893,,,,,
1942,6/24/24 19:23,3.683,,,,,
1943,6/24/24 19:38,3.472,,,,,
1944,6/24/24 19:53,3.367,,,,,
1945,6/24/24 20:08,3.155,,,,,
1946,6/24/24 20:23,3.049,,,,,
1947,6/24/24 20:38,2.943,,,,,
1948,6/24/24 20:53,2.837,,,,,
1949,6/24/24 21:08,2.73,,,,,
1950,6/24/24 21:23,2.624,,,,,
1951,6/24/24 21:38,2.517,,,,,
1952,6/24/24 21:53,2.41,,,,,
1953,6/24/24 22:08,2.303,,,,,
1954,6/24/24 22:23,2.195,,,,,
1955,6/24/24 22:38,2.195,,,,,
1956,6/24/24 22:53,2.088,,,,,
1957,6/24/24 23:08,1.98,,,,,
1958,6/24/24 23:23,1.98,,,,,
1959,6/24/24 23:38,1.872,,,,,
1960,6/24/24 23:53,1.872,,,,,
1961,6/25/24 0:08,1.764,,,,,
1962,6/25/24 0:23,1.764,,,,,
1963,6/25/24 0:38,1.656,,,,,
1964,6/25/24 0:53,1.656,,,,,
1965,6/25/24 1:08,1.656,,,,,
1966,6/25/24 1:23,1.548,,,,,
1967,6/25/24 1:38,1.548,,,,,
1968,6/25/24 1:53,1.548,,,,,
1969,6/25/24 2:08,1.439,,,,,
1970,6/25/24 2:23,1.439,,,,,
1971,6/25/24 2:38,1.439,,,,,
1972,6/25/24 2:53,1.439,,,,,
1973,6/25/24 3:08,1.33,,,,,
1974,6/25/24 3:23,1.33,,,,,
1975,6/25/24 3:38,1.33,,,,,
1976,6/25/24 3:53,1.33,,,,,
1977,6/25/24 4:08,1.33,,,,,
1978,6/25/24 4:23,1.33,,,,,
1979,6/25/24 4:38,1.33,,,,,
1980,6/25/24 4:53,1.221,,,,,
1981,6/25/24 5:08,1.221,,,,,
1982,6/25/24 5:23,1.221,,,,,
1983,6/25/24 5:38,1.221,,,,,
1984,6/25/24 5:53,1.221,,,,,
1985,6/25/24 6:08,1.221,,,,,
1986,6/25/24 6:23,1.221,,,,,
1987,6/25/24 6:38,1.221,,,,,
1988,6/25/24 6:53,1.221,,,,,
1989,6/25/24 7:08,1.221,,,,,
1990,6/25/24 7:23,1.112,,,,,
1991,6/25/24 7:38,1.112,,,,,
1992,6/25/24 7:53,1.112,,,,,
1996,6/25/24 8:23,1.33,,,,,
1997,6/25/24 8:38,1.221,,,,,
1998,6/25/24 8:53,1.33,,,,,
1999,6/25/24 9:08,1.33,,,,,
2000,6/25/24 9:23,1.439,,,,,
2001,6/25/24 9:38,1.439,,,,,
2002,6/25/24 9:53,1.439,,,,,
2003,6/25/24 10:08,1.439,,,,,
2004,6/25/24 10:23,1.33,,,,,
2005,6/25/24 10:38,1.33,,,,,
2006,6/25/24 10:53,1.33,,,,,
2007,6/25/24 11:08,1.33,,,,,
2008,6/25/24 11:23,1.33,,,,,
2009,6/25/24 11:38,1.33,,,,,
2010,6/25/24 11:53,1.33,,,,,
2011,6/25/24 12:08,1.33,,,,,
2012,6/25/24 12:23,1.33,,,,,
2013,6/25/24 12:38,1.33,,,,,
2014,6/25/24 12:53,1.33,,,,,
2015,6/25/24 13:08,1.33,,,,,
2016,6/25/24 13:23,1.33,,,,,
2017,6/25/24 13:38,1.33,,,,,
2018,6/25/24 13:53,1.33,,,,,
2019,6/25/24 14:08,1.439,,,,,
2020,6/25/24 14:23,1.548,,,,,
2021,6/25/24 14:38,1.548,,,,,
2022,6/25/24 14:53,1.548,,,,,
2023,6/25/24 15:08,1.548,,,,,
2024,6/25/24 15:23,1.548,,,,,
2025,6/25/24 15:38,1.548,,,,,
2026,6/25/24 15:53,1.548,,,,,
2027,6/25/24 16:08,1.548,,,,,
2028,6/25/24 16:23,1.548,,,,,
2029,6/25/24 16:38,1.548,,,,,
2030,6/25/24 16:53,1.548,,,,,
2031,6/25/24 17:08,1.548,,,,,
2032,6/25/24 17:23,1.548,,,,,
2033,6/25/24 17:38,1.548,,,,,
2034,6/25/24 17:53,1.548,,,,,
2035,6/25/24 18:08,1.548,,,,,
2036,6/25/24 18:23,1.548,,,,,
2037,6/25/24 18:38,1.548,,,,,
2038,6/25/24 18:53,1.439,,,,,
2039,6/25/24 19:08,1.439,,,,,
2040,6/25/24 19:23,1.439,,,,,
2041,6/25/24 19:38,1.439,,,,,
2042,6/25/24 19:53,1.439,,,,,
2043,6/25/24 20:08,1.439,,,,,
2044,6/25/24 20:23,1.33,,,,,
2045,6/25/24 20:38,1.33,,,,,
2046,6/25/24 20:53,1.33,,,,,
2047,6/25/24 21:08,1.33,,,,,
2048,6/25/24 21:23,1.33,,,,,
2049,6/25/24 21:38,1.33,,,,,
2050,6/25/24 21:53,1.33,,,,,
2051,6/25/24 22:08,1.33,,,,,
2052,6/25/24 22:23,1.33,,,,,
2053,6/25/24 22:38,1.33,,,,,
2054,6/25/24 22:53,1.33,,,,,
2055,6/25/24 23:08,1.33,,,,,
2056,6/25/24 23:23,1.33,,,,,
2057,6/25/24 23:38,1.33,,,,,
2058,6/25/24 23:53,1.33,,,,,
2059,6/26/24 0:08,1.33,,,,,
2060,6/26/24 0:23,1.33,,,,,
2061,6/26/24 0:38,1.33,,,,,
2062,6/26/24 0:53,1.33,,,,,
2063,6/26/24 1:08,1.33,,,,,
2064,6/26/24 1:23,1.33,,,,,
2065,6/26/24 1:38,1.33,,,,,
2066,6/26/24 1:53,1.33,,,,,
2067,6/26/24 2:08,1.33,,,,,
2068,6/26/24 2:23,1.33,,,,,
2069,6/26/24 2:38,1.33,,,,,
2070,6/26/24 2:53,1.33,,,,,
2071,6/26/24 3:08,1.221,,,,,
2072,6/26/24 3:23,1.221,,,,,
2073,6/26/24 3:38,1.221,,,,,
2074,6/26/24 3:53,1.221,,,,,
2075,6/26/24 4:08,1.221,,,,,
2076,6/26/24 4:23,1.221,,,,,
2077,6/26/24 4:38,1.221,,,,,
2078,6/26/24 4:53,1.221,,,,,
2079,6/26/24 5:08,1.221,,,,,
2080,6/26/24 5:23,1.221,,,,,
2081,6/26/24 5:38,1.221,,,,,
2082,6/26/24 5:53,1.221,,,,,
2083,6/26/24 6:08,1.221,,,,,
2084,6/26/24 6:23,1.221,,,,,
2085,6/26/24 6:38,1.221,,,,,
2086,6/26/24 6:53,1.221,,,,,
2087,6/26/24 7:08,1.221,,,,,
2088,6/26/24 7:23,1.221,,,,,
2089,6/26/24 7:38,1.221,,,,,
2094,6/26/24 8:08,1.33,,,,,
2095,6/26/24 8:23,1.33,,,,,
2096,6/26/24 8:38,1.439,,,,,
2097,6/26/24 8:53,1.548,,,,,
2098,6/26/24 9:08,1.656,,,,,
2099,6/26/24 9:23,1.656,,,,,
2100,6/26/24 9:38,1.656,,,,,
2101,6/26/24 9:53,1.764,,,,,
2102,6/26/24 10:08,1.764,,,,,
2103,6/26/24 10:23,1.764,,,,,
2104,6/26/24 10:38,1.764,,,,,
2105,6/26/24 10:53,1.764,,,,,
2106,6/26/24 11:08,1.872,,,,,
2107,6/26/24 11:23,1.872,,,,,
2108,6/26/24 11:38,1.872,,,,,
2109,6/26/24 11:53,1.872,,,,,
2110,6/26/24 12:08,1.98,,,,,
2111,6/26/24 12:23,1.98,,,,,
2112,6/26/24 12:38,1.98,,,,,
2113,6/26/24 12:53,1.98,,,,,
2114,6/26/24 13:08,2.088,,,,,
2115,6/26/24 13:23,2.088,,,,,
2116,6/26/24 13:38,2.088,,,,,
2117,6/26/24 13:53,2.088,,,,,
2118,6/26/24 14:08,2.088,,,,,
2119,6/26/24 14:23,2.088,,,,,
2120,6/26/24 14:38,2.195,,,,,
2121,6/26/24 14:53,2.195,,,,,
2122,6/26/24 15:08,2.195,,,,,
2123,6/26/24 15:23,2.195,,,,,
2124,6/26/24 15:38,2.195,,,,,
2125,6/26/24 15:53,2.195,,,,,
2126,6/26/24 16:08,2.195,,,,,
2127,6/26/24 16:23,2.195,,,,,
2128,6/26/24 16:38,2.303,,,,,
2129,6/26/24 16:53,2.303,,,,,
2130,6/26/24 17:08,2.303,,,,,
2131,6/26/24 17:23,2.303,,,,,
2132,6/26/24 17:38,2.303,,,,,
2133,6/26/24 17:53,2.303,,,,,
2134,6/26/24 18:08,2.303,,,,,
2135,6/26/24 18:23,2.303,,,,,
2136,6/26/24 18:38,2.195,,,,,
2137,6/26/24 18:53,2.195,,,,,
2138,6/26/24 19:08,2.195,,,,,
2139,6/26/24 19:23,2.088,,,,,
2140,6/26/24 19:38,2.088,,,,,
2141,6/26/24 19:53,2.088,,,,,
2142,6/26/24 20:08,2.088,,,,,
2143,6/26/24 20:23,1.98,,,,,
2144,6/26/24 20:38,1.98,,,,,
2145,6/26/24 20:53,1.98,,,,,
2146,6/26/24 21:08,1.98,,,,,
2147,6/26/24 21:23,1.98,,,,,
2148,6/26/24 21:38,1.872,,,,,
2149,6/26/24 21:53,1.872,,,,,
2150,6/26/24 22:08,1.872,,,,,
2151,6/26/24 22:23,1.872,,,,,
2152,6/26/24 22:38,1.872,,,,,
2153,6/26/24 22:53,1.872,,,,,
2154,6/26/24 23:08,1.872,,,,,
2155,6/26/24 23:23,1.764,,,,,
2156,6/26/24 23:38,1.764,,,,,
2157,6/26/24 23:53,1.764,,,,,
2158,6/27/24 0:08,1.764,,,,,
2159,6/27/24 0:23,1.764,,,,,
2160,6/27/24 0:38,1.764,,,,,
2161,6/27/24 0:53,1.764,,,,,
2162,6/27/24 1:08,1.764,,,,,
2163,6/27/24 1:23,1.764,,,,,
2164,6/27/24 1:38,1.656,,,,,
2165,6/27/24 1:53,1.656,,,,,
2166,6/27/24 2:08,1.656,,,,,
2167,6/27/24 2:23,1.656,,,,,
2168,6/27/24 2:38,1.656,,,,,
2169,6/27/24 2:53,1.656,,,,,
2170,6/27/24 3:08,1.656,,,,,
2171,6/27/24 3:23,1.656,,,,,
2172,6/27/24 3:38,1.656,,,,,
2173,6/27/24 3:53,1.656,,,,,
2174,6/27/24 4:08,1.656,,,,,
2175,6/27/24 4:23,1.656,,,,,
2176,6/27/24 4:38,1.656,,,,,
2177,6/27/24 4:53,1.656,,,,,
2178,6/27/24 5:08,1.656,,,,,
2179,6/27/24 5:23,1.656,,,,,
2180,6/27/24 5:38,1.656,,,,,
2181,6/27/24 5:53,1.656,,,,,
2182,6/27/24 6:08,1.656,,,,,
2183,6/27/24 6:23,1.656,,,,,
2184,6/27/24 6:38,1.656,,,,,
2185,6/27/24 6:53,1.656,,,,,
2186,6/27/24 7:08,1.656,,,,,
2187,6/27/24 7:23,1.656,,,,,
2188,6/27/24 7:38,1.656,,,,,
2189,6/27/24 7:53,1.548,,,,,
2190,6/27/24 8:08,1.656,,,,,
2191,6/27/24 8:23,1.656,,,,,
2192,6/27/24 8:38,1.656,,,,,
2193,6/27/24 8:53,1.656,,,,,
2194,6/27/24 9:08,1.656,,,,,
2195,6/27/24 9:23,1.764,,,,,
2196,6/27/24 9:38,1.764,,,,,
2197,6/27/24 9:53,1.764,,,,,
2198,6/27/24 10:08,1.764,,,,,
2199,6/27/24 10:23,1.764,,,,,
2200,6/27/24 10:38,1.764,,,,,
2201,6/27/24 10:53,1.764,,,,,
2202,6/27/24 11:08,1.764,,,,,
2203,6/27/24 11:23,1.872,,,,,
2204,6/27/24 11:38,1.872,,,,,
2205,6/27/24 11:53,1.872,,,,,
2206,6/27/24 12:08,1.872,,,,,
2207,6/27/24 12:23,1.872,,,,,
2208,6/27/24 12:38,1.872,,,,,
2209,6/27/24 12:53,1.872,,,,,
2210,6/27/24 13:08,1.872,,,,,
2211,6/27/24 13:23,1.872,,,,,
2212,6/27/24 13:38,1.872,,,,,
2213,6/27/24 13:53,1.872,,,,,
2214,6/27/24 14:08,1.872,,,,,
2215,6/27/24 14:23,1.872,,,,,
2216,6/27/24 14:38,1.98,,,,,
2217,6/27/24 14:53,1.98,,,,,
2218,6/27/24 15:08,1.98,,,,,
2219,6/27/24 15:23,1.98,,,,,
2220,6/27/24 15:38,1.98,,,,,
2221,6/27/24 15:53,1.98,,,,,
2222,6/27/24 16:08,1.98,,,,,
2223,6/27/24 16:23,2.088,,,,,
2224,6/27/24 16:38,2.088,,,,,
2225,6/27/24 16:53,2.088,,,,,
2226,6/27/24 17:08,2.088,,,,,
2227,6/27/24 17:23,2.088,,,,,
2228,6/27/24 17:38,2.088,,,,,
2229,6/27/24 17:53,2.088,,,,,
2230,6/27/24 18:08,2.088,,,,,
2231,6/27/24 18:23,1.98,,,,,
2232,6/27/24 18:38,1.98,,,,,
2233,6/27/24 18:53,1.98,,,,,
2234,6/27/24 19:08,1.98,,,,,
2235,6/27/24 19:23,1.872,,,,,
2236,6/27/24 19:38,1.872,,,,,
2237,6/27/24 19:53,1.872,,,,,
2238,6/27/24 20:08,1.872,,,,,
2239,6/27/24 20:23,1.872,,,,,
2240,6/27/24 20:38,1.764,,,,,
2241,6/27/24 20:53,1.764,,,,,
2242,6/27/24 21:08,1.764,,,,,
2243,6/27/24 21:23,1.764,,,,,
2244,6/27/24 21:38,1.764,,,,,
2245,6/27/24 21:53,1.656,,,,,
2246,6/27/24 22:08,1.656,,,,,
2247,6/27/24 22:23,1.656,,,,,
2248,6/27/24 22:38,1.656,,,,,
2249,6/27/24 22:53,1.656,,,,,
2250,6/27/24 23:08,1.656,,,,,
2251,6/27/24 23:23,1.656,,,,,
2252,6/27/24 23:38,1.656,,,,,
2253,6/27/24 23:53,1.656,,,,,
2254,6/28/24 0:08,1.656,,,,,
2255,6/28/24 0:23,1.656,,,,,
2256,6/28/24 0:38,1.656,,,,,
2257,6/28/24 0:53,1.656,,,,,
2258,6/28/24 1:08,1.548,,,,,
2259,6/28/24 1:23,1.548,,,,,
2260,6/28/24 1:38,1.548,,,,,
2261,6/28/24 1:53,1.548,,,,,
2262,6/28/24 2:08,1.548,,,,,
2263,6/28/24 2:23,1.548,,,,,
2264,6/28/24 2:38,1.548,,,,,
2265,6/28/24 2:53,1.548,,,,,
2266,6/28/24 3:08,1.548,,,,,
2267,6/28/24 3:23,1.548,,,,,
2268,6/28/24 3:38,1.548,,,,,
2269,6/28/24 3:53,1.548,,,,,
2270,6/28/24 4:08,1.548,,,,,
2271,6/28/24 4:23,1.548,,,,,
2272,6/28/24 4:38,1.548,,,,,
2273,6/28/24 4:53,1.548,,,,,
2274,6/28/24 5:08,1.548,,,,,
2275,6/28/24 5:23,1.548,,,,,
2276,6/28/24 5:38,1.548,,,,,
2277,6/28/24 5:53,1.548,,,,,
2278,6/28/24 6:08,1.548,,,,,
2279,6/28/24 6:23,1.548,,,,,
2280,6/28/24 6:38,1.548,,,,,
2281,6/28/24 6:53,1.548,,,,,
2282,6/28/24 7:08,1.548,,,,,
2283,6/28/24 7:23,1.548,,,,,
2284,6/28/24 7:38,1.548,,,,,
2285,6/28/24 7:53,1.548,,,,,
2286,6/28/24 8:08,1.548,,,,,
2287,6/28/24 8:23,1.548,,,,,
2288,6/28/24 8:38,1.548,,,,,
2289,6/28/24 8:53,1.548,,,,,
2290,6/28/24 9:08,1.548,,,,,
2291,6/28/24 9:23,1.656,,,,,
2292,6/28/24 9:38,1.656,,,,,
2293,6/28/24 9:53,1.764,,,,,
2294,6/28/24 10:08,1.656,,,,,
2295,6/28/24 10:23,1.656,,,,,
2296,6/28/24 10:38,1.656,,,,,
2297,6/28/24 10:53,1.656,,,,,
2298,6/28/24 11:08,1.764,,,,,
2299,6/28/24 11:23,1.656,,,,,
2300,6/28/24 11:38,1.656,,,,,
2301,6/28/24 11:53,1.548,,,,,
2302,6/28/24 12:08,1.548,,,,,
