Plot Title: t13b,,,,,,,
#,"Date Time, GMT-04:00","Temp, °C (LGR S/N: 20548773, SEN S/N: 20548773, LBL: t13b)",Coupler Detached (LGR S/N: 20548773),Coupler Attached (LGR S/N: 20548773),Host Connected (LGR S/N: 20548773),Stopped (LGR S/N: 20548773),End Of File (LGR S/N: 20548773)
94,8/1/23 9:29,31.268,,,,,
95,8/1/23 9:44,30.356,,,,,
96,8/1/23 9:59,30.76,,,,,
97,8/1/23 10:14,31.166,,,,,
98,8/1/23 10:29,31.268,,,,,
99,8/1/23 10:44,31.37,,,,,
100,8/1/23 10:59,31.472,,,,,
101,8/1/23 11:14,31.574,,,,,
102,8/1/23 11:29,31.676,,,,,
103,8/1/23 11:44,31.676,,,,,
104,8/1/23 11:59,31.676,,,,,
105,8/1/23 12:14,31.574,,,,,
106,8/1/23 12:29,31.37,,,,,
107,8/1/23 12:44,31.472,,,,,
108,8/1/23 12:59,30.356,,,,,
109,8/1/23 13:14,18.901,,,,,
110,8/1/23 13:29,17.855,,,,,
111,8/1/23 13:44,17.189,,,,,
112,8/1/23 13:59,16.713,,,,,
113,8/1/23 14:14,16.427,,,,,
114,8/1/23 14:29,16.237,,,,,
115,8/1/23 14:44,16.141,,,,,
116,8/1/23 14:59,16.141,,,,,
117,8/1/23 15:14,16.141,,,,,
118,8/1/23 15:29,16.141,,,,,
119,8/1/23 15:44,16.141,,,,,
120,8/1/23 15:59,16.237,,,,,
121,8/1/23 16:14,16.237,,,,,
122,8/1/23 16:29,16.237,,,,,
123,8/1/23 16:44,16.237,,,,,
124,8/1/23 16:59,16.237,,,,,
125,8/1/23 17:14,16.332,,,,,
126,8/1/23 17:29,16.237,,,,,
127,8/1/23 17:44,16.237,,,,,
128,8/1/23 17:59,16.237,,,,,
129,8/1/23 18:14,16.237,,,,,
130,8/1/23 18:29,16.237,,,,,
131,8/1/23 18:44,16.141,,,,,
132,8/1/23 18:59,16.046,,,,,
133,8/1/23 19:14,15.951,,,,,
134,8/1/23 19:29,15.855,,,,,
135,8/1/23 19:44,15.76,,,,,
136,8/1/23 19:59,15.664,,,,,
137,8/1/23 20:14,15.569,,,,,
138,8/1/23 20:29,15.473,,,,,
139,8/1/23 20:44,15.378,,,,,
140,8/1/23 20:59,15.282,,,,,
141,8/1/23 21:14,15.187,,,,,
142,8/1/23 21:29,15.187,,,,,
143,8/1/23 21:44,15.091,,,,,
144,8/1/23 21:59,15.091,,,,,
145,8/1/23 22:14,15.091,,,,,
146,8/1/23 22:29,14.996,,,,,
147,8/1/23 22:44,14.996,,,,,
148,8/1/23 22:59,14.996,,,,,
149,8/1/23 23:14,15.282,,,,,
150,8/1/23 23:29,15.187,,,,,
151,8/1/23 23:44,15.091,,,,,
152,8/1/23 23:59,15.091,,,,,
153,8/2/23 0:14,15.282,,,,,
154,8/2/23 0:29,15.282,,,,,
155,8/2/23 0:44,15.091,,,,,
156,8/2/23 0:59,15.282,,,,,
157,8/2/23 1:14,15.282,,,,,
158,8/2/23 1:29,15.187,,,,,
159,8/2/23 1:44,15.091,,,,,
160,8/2/23 1:59,15.282,,,,,
161,8/2/23 2:14,15.187,,,,,
162,8/2/23 2:29,15.187,,,,,
163,8/2/23 2:44,15.282,,,,,
164,8/2/23 2:59,15.187,,,,,
165,8/2/23 3:14,15.091,,,,,
166,8/2/23 3:29,15.282,,,,,
167,8/2/23 3:44,15.282,,,,,
168,8/2/23 3:59,15.091,,,,,
169,8/2/23 4:14,15.282,,,,,
170,8/2/23 4:29,15.282,,,,,
171,8/2/23 4:44,15.091,,,,,
172,8/2/23 4:59,15.282,,,,,
173,8/2/23 5:14,15.187,,,,,
174,8/2/23 5:29,15.091,,,,,
175,8/2/23 5:44,15.282,,,,,
176,8/2/23 5:59,15.091,,,,,
177,8/2/23 6:14,15.282,,,,,
178,8/2/23 6:29,15.282,,,,,
179,8/2/23 6:44,15.187,,,,,
180,8/2/23 6:59,15.378,,,,,
181,8/2/23 7:14,15.378,,,,,
182,8/2/23 7:29,15.282,,,,,
183,8/2/23 7:44,15.282,,,,,
187,8/2/23 8:14,15.282,,,,,
188,8/2/23 8:29,15.282,,,,,
189,8/2/23 8:44,15.282,,,,,
190,8/2/23 8:59,15.378,,,,,
191,8/2/23 9:14,15.473,,,,,
192,8/2/23 9:29,15.569,,,,,
193,8/2/23 9:44,15.664,,,,,
194,8/2/23 9:59,15.76,,,,,
195,8/2/23 10:14,15.855,,,,,
196,8/2/23 10:29,15.855,,,,,
197,8/2/23 10:44,15.951,,,,,
198,8/2/23 10:59,15.951,,,,,
199,8/2/23 11:14,16.046,,,,,
200,8/2/23 11:29,16.046,,,,,
201,8/2/23 11:44,15.951,,,,,
202,8/2/23 11:59,15.951,,,,,
203,8/2/23 12:14,15.951,,,,,
204,8/2/23 12:29,15.951,,,,,
205,8/2/23 12:44,15.855,,,,,
206,8/2/23 12:59,15.951,,,,,
207,8/2/23 13:14,16.141,,,,,
208,8/2/23 13:29,15.951,,,,,
209,8/2/23 13:44,16.046,,,,,
210,8/2/23 13:59,16.141,,,,,
211,8/2/23 14:14,16.141,,,,,
212,8/2/23 14:29,16.237,,,,,
213,8/2/23 14:44,16.237,,,,,
214,8/2/23 14:59,16.237,,,,,
215,8/2/23 15:14,16.332,,,,,
216,8/2/23 15:29,16.332,,,,,
217,8/2/23 15:44,16.427,,,,,
218,8/2/23 15:59,16.427,,,,,
219,8/2/23 16:14,16.427,,,,,
220,8/2/23 16:29,16.523,,,,,
221,8/2/23 16:44,16.523,,,,,
222,8/2/23 16:59,16.523,,,,,
223,8/2/23 17:14,16.523,,,,,
224,8/2/23 17:29,16.523,,,,,
225,8/2/23 17:44,16.523,,,,,
226,8/2/23 17:59,16.523,,,,,
227,8/2/23 18:14,16.523,,,,,
228,8/2/23 18:29,16.523,,,,,
229,8/2/23 18:44,16.427,,,,,
230,8/2/23 18:59,16.427,,,,,
231,8/2/23 19:14,16.332,,,,,
232,8/2/23 19:29,16.332,,,,,
233,8/2/23 19:44,16.237,,,,,
234,8/2/23 19:59,16.237,,,,,
235,8/2/23 20:14,16.141,,,,,
236,8/2/23 20:29,16.141,,,,,
237,8/2/23 20:44,16.141,,,,,
238,8/2/23 20:59,16.046,,,,,
239,8/2/23 21:14,16.046,,,,,
240,8/2/23 21:29,15.951,,,,,
241,8/2/23 21:44,15.951,,,,,
242,8/2/23 21:59,15.855,,,,,
243,8/2/23 22:14,15.855,,,,,
244,8/2/23 22:29,15.76,,,,,
245,8/2/23 22:44,15.664,,,,,
246,8/2/23 22:59,15.664,,,,,
247,8/2/23 23:14,15.569,,,,,
248,8/2/23 23:29,15.473,,,,,
249,8/2/23 23:44,15.378,,,,,
250,8/2/23 23:59,15.282,,,,,
251,8/3/23 0:14,15.282,,,,,
252,8/3/23 0:29,15.187,,,,,
253,8/3/23 0:44,15.187,,,,,
254,8/3/23 0:59,15.091,,,,,
255,8/3/23 1:14,15.091,,,,,
256,8/3/23 1:29,14.996,,,,,
257,8/3/23 1:44,14.996,,,,,
258,8/3/23 1:59,14.996,,,,,
259,8/3/23 2:14,14.996,,,,,
260,8/3/23 2:29,14.996,,,,,
261,8/3/23 2:44,14.996,,,,,
262,8/3/23 2:59,14.996,,,,,
263,8/3/23 3:14,14.996,,,,,
264,8/3/23 3:29,14.996,,,,,
265,8/3/23 3:44,14.996,,,,,
266,8/3/23 3:59,14.996,,,,,
267,8/3/23 4:14,14.996,,,,,
268,8/3/23 4:29,14.996,,,,,
269,8/3/23 4:44,14.996,,,,,
270,8/3/23 4:59,14.996,,,,,
271,8/3/23 5:14,15.091,,,,,
272,8/3/23 5:29,15.091,,,,,
273,8/3/23 5:44,15.091,,,,,
274,8/3/23 5:59,15.091,,,,,
275,8/3/23 6:14,15.091,,,,,
276,8/3/23 6:29,15.091,,,,,
277,8/3/23 6:44,15.187,,,,,
278,8/3/23 6:59,15.187,,,,,
279,8/3/23 7:14,15.282,,,,,
280,8/3/23 7:29,15.282,,,,,
281,8/3/23 7:44,15.282,,,,,
282,8/3/23 7:59,15.378,,,,,
283,8/3/23 8:14,15.378,,,,,
284,8/3/23 8:29,15.473,,,,,
285,8/3/23 8:44,15.473,,,,,
286,8/3/23 8:59,15.473,,,,,
287,8/3/23 9:14,15.569,,,,,
288,8/3/23 9:29,15.664,,,,,
289,8/3/23 9:44,15.76,,,,,
290,8/3/23 9:59,15.76,,,,,
291,8/3/23 10:14,15.855,,,,,
292,8/3/23 10:29,23.966,,,,,
293,8/3/23 10:44,24.351,,,,,
294,8/3/23 10:59,24.545,,,,,
295,8/3/23 11:14,26.585,,,,,
296,8/3/23 11:29,28.555,,,,,
297,8/3/23 11:44,29.752,,,,,
298,8/3/23 11:59,29.752,,,,,
299,8/3/23 12:14,29.752,,,,,
300,8/3/23 12:29,29.752,,,,,
301,8/3/23 12:44,29.752,,,,,
302,8/3/23 12:59,29.752,,,,,
303,8/3/23 13:14,29.652,,,,,
304,8/3/23 13:29,29.652,,,,,
305,8/3/23 13:44,29.652,,,,,
306,8/3/23 13:59,29.652,,,,,
307,8/3/23 14:14,29.552,,,,,
308,8/3/23 14:29,29.552,,,,,
309,8/3/23 14:44,29.552,,,,,
310,8/3/23 14:59,29.352,,,,,
311,8/3/23 15:14,29.352,,,,,
312,8/3/23 15:29,29.352,,,,,
313,8/3/23 15:44,29.352,,,,,
314,8/3/23 15:59,29.252,,,,,
315,8/3/23 16:14,29.252,,,,,
316,8/3/23 16:29,29.252,,,,,
317,8/3/23 16:44,29.252,,,,,
318,8/3/23 16:59,29.352,,,,,
319,8/3/23 17:14,29.352,,,,,
320,8/3/23 17:29,29.652,,,,,
321,8/3/23 17:44,29.652,,,,,
322,8/3/23 17:59,29.752,,,,,
323,8/3/23 18:14,29.652,,,,,
324,8/3/23 18:29,29.652,,,,,
325,8/3/23 18:44,29.652,,,,,
326,8/3/23 18:59,29.552,,,,,
327,8/3/23 19:14,29.552,,,,,
328,8/3/23 19:29,29.652,,,,,
329,8/3/23 19:44,29.652,,,,,
330,8/3/23 19:59,29.552,,,,,
331,8/3/23 20:14,29.552,,,,,
332,8/3/23 20:29,29.552,,,,,
333,8/3/23 20:44,29.552,,,,,
334,8/3/23 20:59,29.552,,,,,
335,8/3/23 21:14,29.652,,,,,
336,8/3/23 21:29,29.452,,,,,
337,8/3/23 21:44,29.352,,,,,
338,8/3/23 21:59,29.352,,,,,
339,8/3/23 22:14,29.352,,,,,
340,8/3/23 22:29,29.252,,,,,
341,8/3/23 22:44,29.252,,,,,
342,8/3/23 22:59,29.252,,,,,
343,8/3/23 23:14,29.252,,,,,
344,8/3/23 23:29,29.252,,,,,
345,8/3/23 23:44,29.352,,,,,
346,8/3/23 23:59,29.452,,,,,
347,8/4/23 0:14,29.452,,,,,
348,8/4/23 0:29,29.452,,,,,
349,8/4/23 0:44,29.652,,,,,
350,8/4/23 0:59,29.652,,,,,
351,8/4/23 1:14,29.652,,,,,
352,8/4/23 1:29,29.552,,,,,
353,8/4/23 1:44,29.552,,,,,
354,8/4/23 1:59,29.452,,,,,
355,8/4/23 2:14,29.352,,,,,
356,8/4/23 2:29,29.352,,,,,
357,8/4/23 2:44,29.452,,,,,
358,8/4/23 2:59,29.552,,,,,
359,8/4/23 3:14,29.452,,,,,
360,8/4/23 3:29,29.552,,,,,
361,8/4/23 3:44,29.452,,,,,
362,8/4/23 3:59,29.652,,,,,
363,8/4/23 4:14,29.752,,,,,
364,8/4/23 4:29,29.752,,,,,
365,8/4/23 4:44,29.452,,,,,
366,8/4/23 4:59,29.352,,,,,
367,8/4/23 5:14,29.252,,,,,
368,8/4/23 5:29,29.352,,,,,
369,8/4/23 5:44,29.452,,,,,
370,8/4/23 5:59,29.652,,,,,
371,8/4/23 6:14,29.452,,,,,
372,8/4/23 6:29,29.652,,,,,
373,8/4/23 6:44,29.652,,,,,
374,8/4/23 6:59,29.552,,,,,
375,8/4/23 7:14,29.652,,,,,
376,8/4/23 7:29,29.652,,,,,
377,8/4/23 7:44,29.752,,,,,
378,8/4/23 7:59,29.752,,,,,
379,8/4/23 8:14,29.652,,,,,
380,8/4/23 8:29,29.752,,,,,
381,8/4/23 8:44,29.752,,,,,
382,8/4/23 8:59,29.552,,,,,
383,8/4/23 9:14,29.452,,,,,
384,8/4/23 9:29,29.552,,,,,
385,8/4/23 9:44,29.552,,,,,
386,8/4/23 9:59,29.452,,,,,
387,8/4/23 10:14,29.352,,,,,
388,8/4/23 10:29,29.352,,,,,
389,8/4/23 10:44,29.352,,,,,
390,8/4/23 10:59,29.552,,,,,
391,8/4/23 11:14,29.552,,,,,
392,8/4/23 11:29,29.552,,,,,
393,8/4/23 11:44,29.652,,,,,
394,8/4/23 11:59,29.652,,,,,
395,8/4/23 12:14,29.652,,,,,
396,8/4/23 12:29,29.652,,,,,
397,8/4/23 12:44,29.552,,,,,
398,8/4/23 12:59,29.552,,,,,
399,8/4/23 13:14,29.552,,,,,
400,8/4/23 13:29,29.452,,,,,
401,8/4/23 13:44,29.452,,,,,
402,8/4/23 13:59,29.352,,,,,
403,8/4/23 14:14,29.352,,,,,
404,8/4/23 14:29,29.352,,,,,
405,8/4/23 14:44,29.352,,,,,
406,8/4/23 14:59,29.352,,,,,
407,8/4/23 15:14,29.352,,,,,
408,8/4/23 15:29,29.352,,,,,
409,8/4/23 15:44,29.552,,,,,
