"Plot Title: t12a"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 21435413, SEN S/N: 21435413)","Coupler Detached (LGR S/N: 21435413)","Coupler Attached (LGR S/N: 21435413)","Host Connected (LGR S/N: 21435413)","Stopped (LGR S/N: 21435413)","End Of File (LGR S/N: 21435413)"
34,07/31/23 06:25:29 PM,15.951,,,,,
35,07/31/23 06:40:29 PM,16.141,,,,,
36,07/31/23 06:55:29 PM,16.237,,,,,
37,07/31/23 07:10:29 PM,16.141,,,,,
38,07/31/23 07:25:29 PM,16.046,,,,,
39,07/31/23 07:40:29 PM,15.951,,,,,
40,07/31/23 07:55:29 PM,15.760,,,,,
41,07/31/23 08:10:29 PM,15.664,,,,,
42,07/31/23 08:25:29 PM,15.664,,,,,
43,07/31/23 08:40:29 PM,15.664,,,,,
44,07/31/23 08:55:29 PM,15.760,,,,,
45,07/31/23 09:10:29 PM,16.046,,,,,
46,07/31/23 09:25:29 PM,16.141,,,,,
47,07/31/23 09:40:29 PM,16.046,,,,,
48,07/31/23 09:55:29 PM,15.855,,,,,
49,07/31/23 10:10:29 PM,15.951,,,,,
50,07/31/23 10:25:29 PM,15.760,,,,,
51,07/31/23 10:40:29 PM,15.569,,,,,
52,07/31/23 10:55:29 PM,15.569,,,,,
53,07/31/23 11:10:29 PM,15.760,,,,,
54,07/31/23 11:25:29 PM,16.046,,,,,
55,07/31/23 11:40:29 PM,15.951,,,,,
56,07/31/23 11:55:29 PM,15.855,,,,,
57,08/01/23 12:10:29 AM,16.046,,,,,
58,08/01/23 12:25:29 AM,16.141,,,,,
59,08/01/23 12:40:29 AM,15.951,,,,,
60,08/01/23 12:55:29 AM,15.951,,,,,
61,08/01/23 01:10:29 AM,16.046,,,,,
62,08/01/23 01:25:29 AM,15.855,,,,,
63,08/01/23 01:40:29 AM,15.951,,,,,
64,08/01/23 01:55:29 AM,15.951,,,,,
65,08/01/23 02:10:29 AM,15.760,,,,,
66,08/01/23 02:25:29 AM,15.951,,,,,
67,08/01/23 02:40:29 AM,15.855,,,,,
68,08/01/23 02:55:29 AM,15.760,,,,,
69,08/01/23 03:10:29 AM,15.951,,,,,
70,08/01/23 03:25:29 AM,15.855,,,,,
71,08/01/23 03:40:29 AM,16.046,,,,,
72,08/01/23 03:55:29 AM,15.951,,,,,
73,08/01/23 04:10:29 AM,15.951,,,,,
74,08/01/23 04:25:29 AM,16.046,,,,,
75,08/01/23 04:40:29 AM,15.951,,,,,
76,08/01/23 04:55:29 AM,16.046,,,,,
77,08/01/23 05:10:29 AM,15.951,,,,,
78,08/01/23 05:25:29 AM,16.046,,,,,
79,08/01/23 05:40:29 AM,15.951,,,,,
80,08/01/23 05:55:29 AM,16.046,,,,,
81,08/01/23 06:10:29 AM,15.951,,,,,
82,08/01/23 06:25:29 AM,15.473,,,,,
83,08/01/23 06:40:29 AM,15.760,,,,,
84,08/01/23 06:55:29 AM,15.951,,,,,
85,08/01/23 07:10:29 AM,16.237,,,,,
86,08/01/23 07:25:29 AM,16.332,,,,,
87,08/01/23 07:40:29 AM,16.046,,,,,
88,08/01/23 07:55:29 AM,15.855,,,,,
89,08/01/23 08:10:29 AM,16.046,,,,,
90,08/01/23 08:25:29 AM,15.664,,,,,
91,08/01/23 08:40:29 AM,15.473,,,,,
92,08/01/23 08:55:29 AM,15.378,,,,,
93,08/01/23 09:10:29 AM,15.378,,,,,
94,08/01/23 09:25:29 AM,15.569,,,,,
95,08/01/23 09:40:29 AM,15.282,,,,,
96,08/01/23 09:55:29 AM,15.187,,,,,
97,08/01/23 10:10:29 AM,15.187,,,,,
98,08/01/23 10:25:29 AM,15.282,,,,,
99,08/01/23 10:40:29 AM,15.282,,,,,
100,08/01/23 10:55:29 AM,15.282,,,,,
101,08/01/23 11:10:29 AM,15.569,,,,,
102,08/01/23 11:25:29 AM,15.760,,,,,
103,08/01/23 11:40:29 AM,15.664,,,,,
104,08/01/23 11:55:29 AM,15.473,,,,,
105,08/01/23 12:10:29 PM,15.473,,,,,
106,08/01/23 12:25:29 PM,15.473,,,,,
107,08/01/23 12:40:29 PM,15.569,,,,,
108,08/01/23 12:55:29 PM,15.569,,,,,
109,08/01/23 01:10:29 PM,15.760,,,,,
110,08/01/23 01:25:29 PM,15.855,,,,,
111,08/01/23 01:40:29 PM,15.760,,,,,
112,08/01/23 01:55:29 PM,15.760,,,,,
113,08/01/23 02:10:29 PM,15.760,,,,,
114,08/01/23 02:25:29 PM,15.855,,,,,
115,08/01/23 02:40:29 PM,15.951,,,,,
116,08/01/23 02:55:29 PM,15.951,,,,,
117,08/01/23 03:10:29 PM,15.951,,,,,
118,08/01/23 03:25:29 PM,15.951,,,,,
119,08/01/23 03:40:29 PM,15.951,,,,,
120,08/01/23 03:55:29 PM,16.046,,,,,
121,08/01/23 04:10:29 PM,16.046,,,,,
122,08/01/23 04:25:29 PM,16.046,,,,,
123,08/01/23 04:40:29 PM,16.141,,,,,
124,08/01/23 04:55:29 PM,16.141,,,,,
125,08/01/23 05:10:29 PM,16.141,,,,,
126,08/01/23 05:25:29 PM,16.141,,,,,
127,08/01/23 05:40:29 PM,16.046,,,,,
128,08/01/23 05:55:29 PM,16.046,,,,,
129,08/01/23 06:10:29 PM,16.237,,,,,
130,08/01/23 06:25:29 PM,16.237,,,,,
131,08/01/23 06:40:29 PM,16.141,,,,,
132,08/01/23 06:55:29 PM,15.951,,,,,
133,08/01/23 07:10:29 PM,15.855,,,,,
134,08/01/23 07:25:29 PM,15.760,,,,,
135,08/01/23 07:40:29 PM,15.664,,,,,
136,08/01/23 07:55:29 PM,15.569,,,,,
137,08/01/23 08:10:29 PM,15.473,,,,,
138,08/01/23 08:25:29 PM,15.378,,,,,
139,08/01/23 08:40:29 PM,15.282,,,,,
140,08/01/23 08:55:29 PM,15.187,,,,,
141,08/01/23 09:10:29 PM,15.091,,,,,
142,08/01/23 09:25:29 PM,15.091,,,,,
143,08/01/23 09:40:29 PM,14.996,,,,,
144,08/01/23 09:55:29 PM,14.996,,,,,
145,08/01/23 10:10:29 PM,14.900,,,,,
146,08/01/23 10:25:29 PM,14.804,,,,,
147,08/01/23 10:40:29 PM,14.804,,,,,
148,08/01/23 10:55:29 PM,14.804,,,,,
149,08/01/23 11:10:29 PM,15.187,,,,,
150,08/01/23 11:25:29 PM,15.091,,,,,
151,08/01/23 11:40:29 PM,14.996,,,,,
152,08/01/23 11:55:29 PM,14.804,,,,,
153,08/02/23 12:10:29 AM,15.187,,,,,
154,08/02/23 12:25:29 AM,15.091,,,,,
155,08/02/23 12:40:29 AM,14.900,,,,,
156,08/02/23 12:55:29 AM,14.996,,,,,
157,08/02/23 01:10:29 AM,15.187,,,,,
158,08/02/23 01:25:29 AM,14.996,,,,,
159,08/02/23 01:40:29 AM,14.900,,,,,
160,08/02/23 01:55:29 AM,15.091,,,,,
161,08/02/23 02:10:29 AM,14.996,,,,,
162,08/02/23 02:25:29 AM,14.900,,,,,
163,08/02/23 02:40:29 AM,15.187,,,,,
164,08/02/23 02:55:29 AM,15.091,,,,,
165,08/02/23 03:10:29 AM,14.996,,,,,
166,08/02/23 03:25:29 AM,15.282,,,,,
167,08/02/23 03:40:29 AM,15.282,,,,,
168,08/02/23 03:55:29 AM,15.091,,,,,
169,08/02/23 04:10:29 AM,15.282,,,,,
170,08/02/23 04:25:29 AM,15.282,,,,,
171,08/02/23 04:40:29 AM,15.091,,,,,
172,08/02/23 04:55:29 AM,15.282,,,,,
173,08/02/23 05:10:29 AM,15.282,,,,,
174,08/02/23 05:25:29 AM,15.091,,,,,
175,08/02/23 05:40:29 AM,15.282,,,,,
176,08/02/23 05:55:29 AM,15.187,,,,,
177,08/02/23 06:10:29 AM,15.187,,,,,
178,08/02/23 06:25:29 AM,15.282,,,,,
179,08/02/23 06:40:29 AM,15.187,,,,,
180,08/02/23 06:55:29 AM,15.378,,,,,
181,08/02/23 07:10:29 AM,15.473,,,,,
182,08/02/23 07:25:29 AM,15.473,,,,,
183,08/02/23 07:40:29 AM,15.378,,,,,
184,08/02/23 07:55:29 AM,15.378,,,,,
185,08/02/23 08:02:25 AM,,,Logged,Logged,,
186,08/02/23 08:02:34 AM,,Logged,,,,
187,08/02/23 08:10:29 AM,16.618,,,,,
188,08/02/23 08:25:29 AM,15.282,,,,,
189,08/02/23 08:40:29 AM,15.187,,,,,
190,08/02/23 08:55:29 AM,15.187,,,,,
191,08/02/23 09:10:29 AM,15.282,,,,,
192,08/02/23 09:25:29 AM,15.378,,,,,
193,08/02/23 09:40:29 AM,15.473,,,,,
194,08/02/23 09:55:29 AM,15.569,,,,,
195,08/02/23 10:10:29 AM,15.664,,,,,
196,08/02/23 10:25:29 AM,15.760,,,,,
197,08/02/23 10:40:29 AM,15.760,,,,,
198,08/02/23 10:55:29 AM,15.855,,,,,
199,08/02/23 11:10:29 AM,15.855,,,,,
200,08/02/23 11:25:29 AM,15.760,,,,,
201,08/02/23 11:40:29 AM,15.760,,,,,
202,08/02/23 11:55:29 AM,15.664,,,,,
203,08/02/23 12:10:29 PM,15.664,,,,,
204,08/02/23 12:25:29 PM,15.664,,,,,
205,08/02/23 12:40:29 PM,15.664,,,,,
206,08/02/23 12:55:29 PM,15.569,,,,,
207,08/02/23 01:10:29 PM,15.855,,,,,
208,08/02/23 01:25:29 PM,15.569,,,,,
209,08/02/23 01:40:29 PM,15.664,,,,,
210,08/02/23 01:55:29 PM,15.855,,,,,
211,08/02/23 02:10:29 PM,15.951,,,,,
212,08/02/23 02:25:29 PM,16.046,,,,,
213,08/02/23 02:40:29 PM,16.141,,,,,
214,08/02/23 02:55:29 PM,16.237,,,,,
215,08/02/23 03:10:29 PM,16.237,,,,,
216,08/02/23 03:25:29 PM,16.332,,,,,
217,08/02/23 03:40:29 PM,16.332,,,,,
218,08/02/23 03:55:29 PM,16.427,,,,,
219,08/02/23 04:10:29 PM,16.427,,,,,
220,08/02/23 04:25:29 PM,16.523,,,,,
221,08/02/23 04:40:29 PM,16.523,,,,,
222,08/02/23 04:55:29 PM,16.523,,,,,
223,08/02/23 05:10:29 PM,16.523,,,,,
224,08/02/23 05:25:29 PM,16.523,,,,,
225,08/02/23 05:40:29 PM,16.523,,,,,
226,08/02/23 05:55:29 PM,16.523,,,,,
227,08/02/23 06:10:29 PM,16.523,,,,,
228,08/02/23 06:25:29 PM,16.523,,,,,
229,08/02/23 06:40:29 PM,16.523,,,,,
230,08/02/23 06:55:29 PM,16.523,,,,,
231,08/02/23 07:10:29 PM,16.427,,,,,
232,08/02/23 07:25:29 PM,16.427,,,,,
233,08/02/23 07:40:29 PM,16.332,,,,,
234,08/02/23 07:55:29 PM,16.237,,,,,
235,08/02/23 08:10:29 PM,16.237,,,,,
236,08/02/23 08:25:29 PM,16.237,,,,,
237,08/02/23 08:40:29 PM,16.141,,,,,
238,08/02/23 08:55:29 PM,16.141,,,,,
239,08/02/23 09:10:29 PM,16.141,,,,,
240,08/02/23 09:25:29 PM,16.046,,,,,
241,08/02/23 09:40:29 PM,16.046,,,,,
242,08/02/23 09:55:29 PM,15.951,,,,,
243,08/02/23 10:10:29 PM,15.951,,,,,
244,08/02/23 10:25:29 PM,15.855,,,,,
245,08/02/23 10:40:29 PM,15.760,,,,,
246,08/02/23 10:55:29 PM,15.664,,,,,
247,08/02/23 11:10:29 PM,15.664,,,,,
248,08/02/23 11:25:29 PM,15.569,,,,,
249,08/02/23 11:40:29 PM,15.473,,,,,
250,08/02/23 11:55:29 PM,15.378,,,,,
251,08/03/23 12:10:29 AM,15.378,,,,,
252,08/03/23 12:25:29 AM,15.282,,,,,
253,08/03/23 12:40:29 AM,15.282,,,,,
254,08/03/23 12:55:29 AM,15.187,,,,,
255,08/03/23 01:10:29 AM,15.091,,,,,
256,08/03/23 01:25:29 AM,15.091,,,,,
257,08/03/23 01:40:29 AM,15.091,,,,,
258,08/03/23 01:55:29 AM,15.091,,,,,
259,08/03/23 02:10:29 AM,15.091,,,,,
260,08/03/23 02:25:29 AM,15.091,,,,,
261,08/03/23 02:40:29 AM,15.091,,,,,
262,08/03/23 02:55:29 AM,15.091,,,,,
263,08/03/23 03:10:29 AM,15.091,,,,,
264,08/03/23 03:25:29 AM,15.091,,,,,
265,08/03/23 03:40:29 AM,15.091,,,,,
266,08/03/23 03:55:29 AM,15.091,,,,,
267,08/03/23 04:10:29 AM,15.091,,,,,
268,08/03/23 04:25:29 AM,15.091,,,,,
269,08/03/23 04:40:29 AM,15.091,,,,,
270,08/03/23 04:55:29 AM,15.091,,,,,
271,08/03/23 05:10:29 AM,15.091,,,,,
272,08/03/23 05:25:29 AM,15.091,,,,,
273,08/03/23 05:40:29 AM,15.091,,,,,
274,08/03/23 05:55:29 AM,15.091,,,,,
275,08/03/23 06:10:29 AM,15.187,,,,,
276,08/03/23 06:25:29 AM,15.187,,,,,
277,08/03/23 06:40:29 AM,15.187,,,,,
278,08/03/23 06:55:29 AM,15.187,,,,,
279,08/03/23 07:10:29 AM,15.282,,,,,
280,08/03/23 07:25:29 AM,15.282,,,,,
281,08/03/23 07:40:29 AM,15.378,,,,,
282,08/03/23 07:55:29 AM,15.378,,,,,
283,08/03/23 08:10:29 AM,15.473,,,,,
284,08/03/23 08:25:29 AM,15.473,,,,,
285,08/03/23 08:40:29 AM,15.569,,,,,
286,08/03/23 08:55:29 AM,15.569,,,,,
287,08/03/23 09:10:29 AM,15.664,,,,,
288,08/03/23 09:25:29 AM,15.664,,,,,
289,08/03/23 09:40:29 AM,15.760,,,,,
290,08/03/23 09:55:29 AM,15.855,,,,,
291,08/03/23 10:10:29 AM,16.046,,,,,
292,08/03/23 10:25:29 AM,16.332,,,,,
293,08/03/23 10:40:29 AM,22.142,,,,,
294,08/03/23 10:55:29 AM,24.835,,,,,
295,08/03/23 11:10:29 AM,26.000,,,,,
296,08/03/23 11:25:29 AM,28.357,,,,,
297,08/03/23 11:40:29 AM,30.054,,,,,
298,08/03/23 11:55:29 AM,31.064,,,,,
299,08/03/23 12:10:29 PM,31.676,,,,,
300,08/03/23 12:25:29 PM,32.086,,,,,
301,08/03/23 12:40:29 PM,32.086,,,,,
302,08/03/23 12:55:29 PM,32.086,,,,,
303,08/03/23 01:10:29 PM,32.086,,,,,
304,08/03/23 01:25:29 PM,32.188,,,,,
305,08/03/23 01:40:29 PM,32.188,,,,,
306,08/03/23 01:55:29 PM,32.188,,,,,
307,08/03/23 02:10:29 PM,32.188,,,,,
308,08/03/23 02:25:29 PM,32.188,,,,,
309,08/03/23 02:40:29 PM,32.291,,,,,
310,08/03/23 02:55:29 PM,32.188,,,,,
311,08/03/23 03:10:29 PM,32.188,,,,,
312,08/03/23 03:25:29 PM,32.188,,,,,
313,08/03/23 03:40:29 PM,32.291,,,,,
314,08/03/23 03:55:29 PM,32.086,,,,,
315,08/03/23 04:10:29 PM,32.086,,,,,
316,08/03/23 04:25:29 PM,32.188,,,,,
317,08/03/23 04:40:29 PM,32.291,,,,,
318,08/03/23 04:55:29 PM,32.188,,,,,
319,08/03/23 05:10:29 PM,32.188,,,,,
320,08/03/23 05:25:29 PM,32.291,,,,,
321,08/03/23 05:40:29 PM,32.291,,,,,
322,08/03/23 05:55:29 PM,32.291,,,,,
323,08/03/23 06:10:29 PM,32.188,,,,,
324,08/03/23 06:25:29 PM,32.291,,,,,
325,08/03/23 06:40:29 PM,32.188,,,,,
326,08/03/23 06:55:29 PM,32.291,,,,,
327,08/03/23 07:10:29 PM,32.086,,,,,
328,08/03/23 07:25:29 PM,32.086,,,,,
329,08/03/23 07:40:29 PM,32.086,,,,,
330,08/03/23 07:55:29 PM,32.188,,,,,
331,08/03/23 08:10:29 PM,32.086,,,,,
332,08/03/23 08:25:29 PM,32.086,,,,,
333,08/03/23 08:40:29 PM,32.086,,,,,
334,08/03/23 08:55:29 PM,32.188,,,,,
335,08/03/23 09:10:29 PM,32.188,,,,,
336,08/03/23 09:25:29 PM,32.086,,,,,
337,08/03/23 09:40:29 PM,32.188,,,,,
338,08/03/23 09:55:29 PM,32.086,,,,,
339,08/03/23 10:10:29 PM,32.086,,,,,
340,08/03/23 10:25:29 PM,32.086,,,,,
341,08/03/23 10:40:29 PM,32.086,,,,,
342,08/03/23 10:55:29 PM,32.086,,,,,
343,08/03/23 11:10:29 PM,32.188,,,,,
344,08/03/23 11:25:29 PM,32.086,,,,,
345,08/03/23 11:40:29 PM,32.086,,,,,
346,08/03/23 11:55:29 PM,32.086,,,,,
347,08/04/23 12:10:29 AM,32.188,,,,,
348,08/04/23 12:25:29 AM,32.086,,,,,
349,08/04/23 12:40:29 AM,32.188,,,,,
350,08/04/23 12:55:29 AM,32.086,,,,,
351,08/04/23 01:10:29 AM,32.086,,,,,
352,08/04/23 01:25:29 AM,32.086,,,,,
353,08/04/23 01:40:29 AM,32.188,,,,,
354,08/04/23 01:55:29 AM,32.086,,,,,
355,08/04/23 02:10:29 AM,32.086,,,,,
356,08/04/23 02:25:29 AM,32.188,,,,,
357,08/04/23 02:40:29 AM,32.086,,,,,
358,08/04/23 02:55:29 AM,32.086,,,,,
359,08/04/23 03:10:29 AM,32.086,,,,,
360,08/04/23 03:25:29 AM,32.086,,,,,
361,08/04/23 03:40:29 AM,32.086,,,,,
362,08/04/23 03:55:29 AM,32.188,,,,,
363,08/04/23 04:10:29 AM,32.086,,,,,
364,08/04/23 04:25:29 AM,32.086,,,,,
365,08/04/23 04:40:29 AM,32.086,,,,,
366,08/04/23 04:55:29 AM,32.188,,,,,
367,08/04/23 05:10:29 AM,32.188,,,,,
368,08/04/23 05:25:29 AM,32.086,,,,,
369,08/04/23 05:40:29 AM,32.086,,,,,
370,08/04/23 05:55:29 AM,31.983,,,,,
371,08/04/23 06:10:29 AM,31.983,,,,,
372,08/04/23 06:25:29 AM,31.983,,,,,
373,08/04/23 06:40:29 AM,32.086,,,,,
374,08/04/23 06:55:29 AM,32.086,,,,,
375,08/04/23 07:10:29 AM,31.983,,,,,
376,08/04/23 07:25:29 AM,32.086,,,,,
377,08/04/23 07:40:29 AM,32.086,,,,,
378,08/04/23 07:55:29 AM,32.086,,,,,
379,08/04/23 08:10:29 AM,32.188,,,,,
380,08/04/23 08:25:29 AM,32.086,,,,,
381,08/04/23 08:40:29 AM,32.086,,,,,
382,08/04/23 08:55:29 AM,32.086,,,,,
383,08/04/23 09:10:29 AM,32.086,,,,,
384,08/04/23 09:25:29 AM,32.086,,,,,
385,08/04/23 09:40:29 AM,31.880,,,,,
386,08/04/23 09:55:29 AM,32.086,,,,,
387,08/04/23 10:10:29 AM,32.086,,,,,
388,08/04/23 10:25:29 AM,32.188,,,,,
389,08/04/23 10:40:29 AM,32.086,,,,,
390,08/04/23 10:55:29 AM,32.188,,,,,
391,08/04/23 11:10:29 AM,31.983,,,,,
392,08/04/23 11:25:29 AM,32.188,,,,,
393,08/04/23 11:40:29 AM,32.188,,,,,
394,08/04/23 11:55:29 AM,32.188,,,,,
395,08/04/23 12:10:29 PM,32.086,,,,,
396,08/04/23 12:25:29 PM,32.086,,,,,
397,08/04/23 12:40:29 PM,32.086,,,,,
398,08/04/23 12:55:29 PM,32.086,,,,,
399,08/04/23 01:10:29 PM,32.188,,,,,
400,08/04/23 01:25:29 PM,32.188,,,,,
401,08/04/23 01:40:29 PM,32.086,,,,,
402,08/04/23 01:55:29 PM,31.983,,,,,
403,08/04/23 02:10:29 PM,31.983,,,,,
404,08/04/23 02:25:29 PM,32.086,,,,,
405,08/04/23 02:40:29 PM,32.086,,,,,
406,08/04/23 02:55:29 PM,31.983,,,,,
407,08/04/23 03:10:29 PM,31.778,,,,,
408,08/04/23 03:25:29 PM,31.880,,,,,
409,08/04/23 03:40:29 PM,31.574,,,,,
410,08/04/23 03:55:29 PM,31.778,,,,,
411,08/04/23 04:10:29 PM,31.778,,,,,
412,08/04/23 04:25:29 PM,27.468,,,,,
413,08/04/23 04:40:29 PM,25.319,,,,,
414,08/04/23 04:55:29 PM,25.222,,,,,
415,08/04/23 05:10:29 PM,25.610,,,,,
416,08/04/23 05:25:29 PM,25.805,,,,,
417,08/04/23 05:40:29 PM,26.000,,,,,
418,08/04/23 05:48:15 PM,,,Logged,,,
419,08/04/23 05:48:36 PM,,,,,Logged,Logged
